01012019;391783248;00068;31463548300014;01012019;462;921;100.00;403.00;403.00
01012019;391783248;00068;31463548300014;01012019;100;920;00.90;1255.00;
01072020;391783248;00068;31463548300014;01072020;430;920;01.80;00.00;00.00
01072020;391783248;00068;31463548300014;01072020;100;921;15.45;2087.00;322.00
01072020;391783248;00068;31463548300014;01072020;635;920;06.00;2375.00;143.00
01072020;391783248;00068;31463548300014;01072020;027;920;00.02;2375.00;00.00
01072020;391783248;00068;31463548300014;01072020;772;920;04.05;2375.00;96.00
01072020;391783248;00068;31463548300014;01072020;937;920;00.15;2375.00;04.00
01072020;391783248;00068;31463548300014;01072020;260;920;09.70;2355.00;228.00
01072020;391783248;00068;31463548300014;01072020;332;921;00.10;2087.00;02.00
01072020;391783248;00068;31463548300014;01072020;100;920;00.80;2375.00;
01072020;391783248;00068;31463548300014;01072020;671;921;;;00.00
01072020;391783248;00068;31463548300014;01072020;060;920;;1381.00;
01072020;391783248;00068;31463548300014;01062019;462;921;100.00;-76.00;-76.00
01072020;391783248;00068;31463548300014;01042019;462;921;100.00;-73.00;-73.00
01072020;391783248;00068;31463548300014;01052019;462;921;100.00;-73.00;-73.00
01072020;391783248;00068;31463548300014;01072019;462;921;100.00;-21.00;-21.00
01082019;391783248;00068;31463548300014;01082019;430;920;01.80;00.00;00.00
01082019;391783248;00068;31463548300014;01082019;100;921;15.45;3377.00;522.00
01082019;391783248;00068;31463548300014;01082019;635;920;06.00;4000.00;240.00
01082019;391783248;00068;31463548300014;01082019;027;920;00.02;4000.00;01.00
01082019;391783248;00068;31463548300014;01082019;772;920;04.05;4000.00;162.00
01082019;391783248;00068;31463548300014;01082019;937;920;00.15;4000.00;06.00
01082019;391783248;00068;31463548300014;01082019;260;920;09.70;4009.00;389.00
01082019;391783248;00068;31463548300014;01082019;332;921;00.10;3377.00;03.00
01082019;391783248;00068;31463548300014;01082019;100;920;00.90;4000.00;
01082019;391783248;00068;31463548300014;01082019;671;921;;;00.00
01082020;391783248;00068;31463548300014;01082020;430;920;01.80;00.00;00.00
01082020;391783248;00068;31463548300014;01082020;100;921;15.45;2612.00;404.00
01082020;391783248;00068;31463548300014;01082020;635;920;06.00;3077.00;185.00
01082020;391783248;00068;31463548300014;01082020;027;920;00.02;3077.00;00.00
01082020;391783248;00068;31463548300014;01082020;772;920;04.05;3077.00;125.00
01082020;391783248;00068;31463548300014;01082020;937;920;00.15;3077.00;05.00
01082020;391783248;00068;31463548300014;01082020;260;920;09.70;3089.00;300.00
01082020;391783248;00068;31463548300014;01082020;332;921;00.10;2612.00;03.00
01082020;391783248;00068;31463548300014;01082020;100;920;00.80;3077.00;
01082020;391783248;00068;31463548300014;01082020;671;921;;;00.00
01082020;391783248;00068;31463548300014;01082020;060;920;;767.00;
01092019;391783248;00068;31463548300014;01092019;430;920;01.80;00.00;00.00
01092019;391783248;00068;31463548300014;01092019;100;921;15.45;3377.00;522.00
01092019;391783248;00068;31463548300014;01092019;635;920;06.00;4000.00;240.00
01092019;391783248;00068;31463548300014;01092019;027;920;00.02;4000.00;01.00
01092019;391783248;00068;31463548300014;01092019;772;920;04.05;4000.00;162.00
01092019;391783248;00068;31463548300014;01092019;937;920;00.15;4000.00;06.00
01092019;391783248;00068;31463548300014;01092019;260;920;09.70;4009.00;389.00
01092019;391783248;00068;31463548300014;01092019;332;921;00.10;3377.00;03.00
01092019;391783248;00068;31463548300014;01092019;100;920;00.90;4000.00;
01092019;391783248;00068;31463548300014;01092019;671;921;;;00.00
01102019;391783248;00068;31463548300014;01102019;430;920;01.80;00.00;00.00
01102019;391783248;00068;31463548300014;01102019;100;921;15.45;3377.00;522.00
01102019;391783248;00068;31463548300014;01102019;635;920;06.00;4000.00;240.00
01102019;391783248;00068;31463548300014;01102019;027;920;00.02;4000.00;01.00
01102019;391783248;00068;31463548300014;01102019;772;920;04.05;4000.00;162.00
01102019;391783248;00068;31463548300014;01102019;937;920;00.15;4000.00;06.00
01102019;391783248;00068;31463548300014;01102019;260;920;09.70;4009.00;389.00
01102019;391783248;00068;31463548300014;01102019;332;921;00.10;3377.00;03.00
01102019;391783248;00068;31463548300014;01102019;100;920;00.90;4000.00;
01102019;391783248;00068;31463548300014;01102019;671;921;;;00.00
01092020;391783248;00068;31463548300014;01092020;430;920;01.80;00.00;00.00
01092020;391783248;00068;31463548300014;01092020;100;921;15.45;3428.00;530.00
01092020;391783248;00068;31463548300014;01092020;635;920;06.00;4018.00;241.00
01092020;391783248;00068;31463548300014;01092020;027;920;00.02;4018.00;01.00
01092020;391783248;00068;31463548300014;01092020;772;920;04.05;4018.00;163.00
01092020;391783248;00068;31463548300014;01092020;937;920;00.15;4018.00;06.00
01092020;391783248;00068;31463548300014;01092020;260;920;09.70;4028.00;391.00
01092020;391783248;00068;31463548300014;01092020;332;921;00.10;3428.00;03.00
01092020;391783248;00068;31463548300014;01092020;100;920;00.80;4018.00;
01092020;391783248;00068;31463548300014;01092020;671;921;;;00.00
01102020;391783248;00068;31463548300014;01102020;430;920;01.80;00.00;00.00
01102020;391783248;00068;31463548300014;01102020;100;921;15.45;3428.00;530.00
01102020;391783248;00068;31463548300014;01102020;635;920;06.00;4000.00;240.00
01102020;391783248;00068;31463548300014;01102020;027;920;00.02;4000.00;01.00
01102020;391783248;00068;31463548300014;01102020;772;920;04.05;4000.00;162.00
01102020;391783248;00068;31463548300014;01102020;937;920;00.15;4000.00;06.00
01102020;391783248;00068;31463548300014;01102020;260;920;09.70;4009.00;389.00
01102020;391783248;00068;31463548300014;01102020;332;921;00.10;3428.00;03.00
